Sales_Person,Geo,Product_ID,Date,Amount,Customers,Boxes
SP10,G6,P01,03/01/22,9310,172,847
SP19,G2,P06,01/14/22,6923,123,462
SP09,G2,P18,01/06/22,483,73,49
SP13,G6,P13,05/27/21,3353,40,153
SP20,G3,P10,03/04/22,12180,96,677
SP06,G5,P06,04/23/21,10500,183,657
SP03,G2,P05,02/01/22,14343,124,844
SP20,G6,P11,03/28/22,14098,119,705
SP15,G3,P14,03/23/22,12124,76,1348
SP22,G6,P12,09/30/21,581,128,25
SP02,G4,P11,11/05/21,6321,44,333
SP20,G1,P16,10/12/21,4396,844,489
SP12,G6,P07,03/25/21,5908,124,237
SP06,G5,P05,06/22/21,1169,140,74
SP23,G1,P21,03/24/21,2583,136,199
SP18,G1,P01,09/22/21,7126,311,648
SP16,G6,P13,05/14/21,15323,64,767
SP11,G4,P14,03/16/21,9338,18,1168
SP02,G1,P04,02/24/21,273,74,19
SP18,G2,P09,03/18/22,532,153,60
SP20,G4,P07,01/08/21,4571,89,183
SP16,G3,P13,03/09/21,2919,62,146
SP14,G3,P08,03/28/22,672,136,52
SP12,G5,P16,06/08/21,15288,127,2184
SP16,G6,P01,02/23/22,13440,236,1344
SP17,G4,P16,10/06/21,6902,172,863
SP24,G3,P03,01/12/22,11816,12,844
SP19,G1,P10,11/03/21,15890,187,883
SP13,G1,P05,04/23/21,672,10,38
SP21,G1,P18,06/15/21,12929,157,1847
SP22,G1,P13,01/26/22,10577,153,481
SP11,G5,P15,06/23/21,5579,114,233
SP08,G2,P12,08/26/21,7000,286,319
SP06,G1,P04,12/21/21,2086,203,131
SP25,G3,P17,11/03/21,7574,53,689
SP04,G5,P03,03/15/22,3346,57,258
SP16,G1,P13,09/15/21,11753,6,619
SP14,G3,P12,12/22/21,4907,162,205
SP19,G6,P08,04/21/21,7140,205,510
SP24,G3,P17,03/09/22,14266,150,1189
SP12,G5,P09,04/16/21,4249,26,425
SP03,G6,P05,01/20/22,3290,348,183
SP22,G3,P18,10/06/21,8337,23,1191
SP17,G3,P18,03/15/21,4669,294,667
SP24,G1,P20,09/15/21,210,30,14
SP23,G1,P22,11/26/21,4543,191,198
SP10,G6,P19,03/30/22,1827,137,84
SP25,G6,P10,03/17/21,308,79,16
SP25,G3,P02,08/25/21,371,38,15
SP24,G3,P19,07/22/21,6160,353,257
SP05,G4,P09,07/06/21,1939,71,243
SP03,G5,P16,01/25/21,9541,1,1591
SP16,G1,P21,07/07/21,665,195,42
SP23,G4,P12,06/15/21,3941,3,180
SP04,G2,P06,02/14/22,3864,75,276
SP24,G1,P02,02/22/21,10479,45,404
SP16,G4,P17,09/27/21,9492,190,863
SP01,G6,P20,01/12/21,14462,124,904
SP19,G2,P21,08/27/21,6125,368,383
SP20,G6,P12,11/04/21,8981,67,360
SP02,G5,P13,09/06/21,3906,52,206
SP19,G4,P20,12/08/21,7784,77,487
SP21,G1,P07,01/18/21,3080,55,134
SP06,G1,P12,11/22/21,4970,381,208
SP11,G1,P07,12/01/21,4375,9,191
SP09,G1,P15,02/10/22,12887,136,516
SP15,G6,P15,01/26/22,11326,32,472
SP18,G3,P12,03/18/21,336,312,16
SP20,G4,P17,01/21/22,10066,246,1007
SP10,G5,P09,04/20/21,5229,191,581
SP12,G6,P22,01/06/21,2870,21,131
SP22,G2,P05,01/13/21,6342,214,334
SP08,G2,P16,07/01/21,13720,209,2287
SP25,G1,P04,07/20/21,707,153,42
SP01,G1,P11,03/17/21,3717,336,196
SP02,G5,P15,03/07/22,833,300,35
SP15,G6,P17,09/13/21,6377,98,580
SP12,G3,P16,03/29/22,15932,59,2656
SP14,G6,P05,01/21/22,994,220,56
SP08,G2,P04,02/15/22,4648,25,259
SP22,G4,P02,01/08/21,11767,228,471
SP18,G3,P11,02/22/21,15253,268,727
SP19,G5,P03,07/01/21,5278,248,406
SP10,G2,P03,03/03/22,11648,54,832
SP16,G6,P20,10/04/21,7987,13,470
SP08,G6,P02,09/07/21,15302,91,589
SP22,G5,P13,03/01/21,1239,9,62
SP18,G2,P13,03/16/22,2352,82,118
SP01,G5,P05,12/31/21,2135,68,134
SP18,G2,P02,11/02/21,3661,109,147
SP06,G5,P20,06/21/21,6699,97,373
SP18,G1,P02,11/02/21,3521,140,147
SP11,G2,P03,09/09/21,1260,169,97
SP18,G5,P20,02/04/22,4032,45,252
SP04,G2,P02,03/28/22,12614,301,526
SP16,G4,P04,03/01/21,847,142,48
SP24,G4,P03,11/02/21,13608,27,1047
SP20,G1,P15,01/11/21,8876,321,370
SP04,G1,P09,06/21/21,12110,120,1211
SP03,G2,P09,08/30/21,12439,306,1555
SP24,G2,P17,06/21/21,7133,383,714
SP20,G6,P02,03/17/21,1071,183,42
SP09,G4,P07,12/29/21,8547,286,342
SP18,G4,P05,03/28/22,294,97,18
SP15,G6,P16,03/17/21,763,168,96
SP12,G1,P12,09/27/21,2758,62,115
SP13,G5,P01,08/09/21,6755,238,563
SP15,G4,P03,03/04/21,14140,82,1286
SP25,G1,P11,08/31/21,4235,351,223
SP01,G2,P16,06/22/21,1883,56,269
SP22,G5,P07,06/11/21,6825,244,311
SP17,G2,P01,05/24/21,1855,257,186
SP07,G3,P10,02/14/22,1064,44,56
SP01,G3,P06,02/24/21,3465,16,204
SP04,G3,P21,04/14/21,5110,38,365
SP20,G1,P05,08/06/21,1757,139,104
SP17,G4,P11,03/02/21,11928,388,543
SP15,G1,P11,11/09/21,287,183,14
SP05,G3,P12,01/13/21,11151,104,507
SP10,G2,P19,08/16/21,609,241,28
SP02,G3,P20,04/01/21,6104,55,407
SP12,G4,P06,01/13/22,4851,337,324
SP04,G4,P15,11/26/21,3346,193,129
SP08,G4,P13,01/20/21,11641,127,583
SP06,G1,P02,07/29/21,5579,67,224
SP23,G6,P08,01/07/22,539,254,45
SP20,G1,P13,03/04/21,9695,130,511
SP03,G6,P12,07/20/21,15659,45,681
SP24,G4,P21,12/08/21,8225,33,588
SP07,G2,P18,11/12/21,826,415,104
SP12,G5,P06,01/04/22,5292,272,378
SP10,G3,P04,04/12/21,4298,91,287
SP10,G5,P13,01/11/21,4004,181,191
SP07,G3,P20,06/07/21,6153,86,411
SP18,G2,P18,09/03/21,9919,206,992
SP11,G1,P19,02/01/22,2695,88,118
SP23,G4,P15,04/27/21,5684,113,228
SP24,G5,P09,03/16/21,721,82,91
SP21,G3,P15,12/31/21,1995,206,80
SP14,G5,P01,06/17/21,6867,169,625
SP23,G2,P02,02/23/22,1393,222,59
SP15,G4,P08,08/31/21,7637,53,546
SP03,G5,P10,08/03/21,5845,47,325
SP16,G3,P03,10/18/21,9639,85,804
SP06,G6,P18,09/01/21,2135,170,238
SP04,G1,P01,02/04/21,12418,113,1129
SP15,G3,P08,03/10/22,2219,144,171
SP03,G1,P22,09/08/21,2947,159,134
SP04,G4,P19,03/16/21,9184,135,383
SP13,G4,P21,05/31/21,6692,83,515
SP07,G6,P20,07/26/21,2016,52,112
SP19,G4,P02,11/12/21,1057,96,45
SP18,G2,P20,01/19/22,9415,272,554
SP11,G3,P17,03/10/21,2863,31,221
SP19,G2,P16,02/18/22,3458,52,577
SP07,G2,P04,01/04/21,5040,59,315
SP18,G1,P10,11/02/21,3346,233,177
SP25,G1,P21,03/25/21,6146,323,385
SP02,G5,P02,10/21/21,9555,46,354
SP11,G2,P14,08/23/21,10857,58,1358
SP04,G2,P12,12/10/21,3423,236,137
SP13,G1,P03,03/25/21,1897,181,159
SP12,G3,P19,10/01/21,12131,122,506
SP16,G2,P19,01/21/22,1491,18,71
SP25,G6,P11,01/20/21,5915,32,282
SP02,G5,P10,04/07/21,2093,136,124
SP25,G3,P11,02/25/21,5859,229,309
SP19,G4,P21,03/03/21,5299,91,332
SP23,G2,P17,03/01/22,15043,43,1158
SP17,G1,P11,11/05/21,11249,130,593
SP10,G6,P03,07/28/21,875,235,73
SP01,G4,P19,01/25/21,469,242,22
SP22,G2,P03,03/11/21,6902,328,493
SP01,G1,P01,11/15/21,1435,76,160
SP02,G3,P08,07/09/21,8806,168,734
SP19,G4,P05,08/17/21,5096,249,319
SP19,G2,P01,01/28/22,7427,161,676
SP11,G3,P11,08/26/21,2856,37,130
SP04,G5,P09,10/15/21,1484,446,186
SP24,G6,P14,01/28/22,693,172,70
SP19,G6,P22,10/18/21,7,26,1
SP21,G6,P08,06/04/21,525,43,44
SP20,G6,P13,11/18/21,5334,104,267
SP16,G1,P15,06/24/21,427,409,16
SP11,G4,P01,03/25/21,1295,316,118
SP21,G4,P11,10/11/21,6258,63,285
SP14,G1,P22,11/11/21,8120,214,370
SP08,G1,P17,03/01/21,8743,333,795
SP08,G6,P18,08/31/21,5684,20,812
SP01,G2,P14,12/15/21,5012,39,716
SP09,G5,P10,04/12/21,7686,452,427
SP20,G6,P22,05/12/21,8008,251,349
SP01,G3,P09,02/16/22,266,72,34
SP08,G4,P14,02/14/22,15092,191,2156
SP01,G5,P13,01/15/21,4753,7,227
SP06,G2,P06,01/05/22,7539,54,539
SP16,G5,P02,01/21/21,6335,63,235
SP17,G6,P18,04/20/21,1155,154,129
SP05,G1,P08,01/05/22,987,12,83
SP21,G4,P06,02/19/21,9926,13,709
SP15,G4,P07,10/19/21,4480,513,187
SP02,G1,P15,08/18/21,5159,146,215
SP21,G3,P03,08/20/21,12061,28,862
SP20,G1,P06,01/24/22,1148,326,82
SP25,G2,P06,02/23/21,7525,165,443
SP01,G6,P18,10/11/21,8288,289,829
SP17,G1,P08,01/04/21,1442,296,111
SP17,G5,P16,01/12/21,196,343,28
SP25,G1,P07,01/13/21,1099,213,44
SP18,G4,P07,07/13/21,4298,76,187
SP23,G4,P08,08/25/21,7672,85,548
SP01,G5,P06,07/27/21,7490,116,500
SP22,G1,P04,01/05/22,1253,145,74
SP13,G1,P04,11/26/21,8876,154,494
SP09,G1,P01,12/01/21,5089,324,566
SP14,G3,P22,07/14/21,5838,123,266
SP17,G3,P10,01/14/22,12159,71,716
SP15,G4,P12,01/25/21,8673,250,347
SP15,G1,P10,09/13/21,10325,76,608
SP04,G3,P06,03/25/21,11802,34,787
SP17,G5,P03,04/22/21,5481,41,422
SP04,G2,P16,05/10/21,4130,437,590
SP15,G4,P05,06/01/21,10927,292,643
SP24,G6,P12,02/01/22,3199,420,134
SP19,G1,P11,02/03/21,952,75,48
SP23,G3,P15,01/12/22,5593,205,234
SP19,G6,P15,05/04/21,4704,249,181
SP01,G2,P21,04/15/21,5572,116,398
SP07,G2,P11,11/04/21,7147,456,325
SP09,G1,P11,04/13/21,1120,92,56
SP10,G1,P03,11/29/21,8876,384,807
SP17,G1,P18,03/16/22,6783,38,969
SP22,G2,P06,03/15/21,9765,115,698
SP17,G2,P12,02/18/22,4928,11,206
SP06,G4,P13,04/16/21,8897,136,405
SP08,G3,P20,11/08/21,5663,356,378
SP15,G1,P05,12/20/21,1239,48,78
SP19,G4,P12,02/01/22,7280,159,304
SP25,G3,P06,06/03/21,9058,176,647
SP03,G2,P10,01/11/21,4473,3,236
SP13,G1,P21,02/09/22,1393,148,88
SP10,G6,P21,01/14/22,1162,46,83
SP16,G3,P18,06/10/21,1337,89,149
SP09,G2,P21,11/23/21,1659,148,128
SP21,G2,P08,08/05/21,3297,189,236
SP04,G3,P07,11/17/21,2877,222,116
SP18,G1,P07,01/10/22,1904,102,80
SP09,G6,P02,07/22/21,3843,142,148
SP01,G4,P16,03/15/21,4739,553,593
SP02,G4,P08,02/09/21,1274,111,107
SP01,G5,P20,03/29/22,2408,76,142
SP03,G4,P12,03/17/21,350,270,14
SP14,G4,P04,08/25/21,7798,303,488
SP10,G4,P09,11/16/21,210,78,21
SP08,G3,P11,11/25/21,5964,137,284
SP23,G4,P01,10/07/21,6118,339,680
SP09,G1,P22,08/09/21,7077,50,295
SP17,G1,P14,06/11/21,763,547,77
SP08,G3,P15,10/21/21,1778,341,69
SP17,G5,P19,07/13/21,1568,130,66
SP14,G2,P12,07/05/21,11809,140,514
SP07,G6,P15,03/24/22,5061,58,188
SP24,G1,P07,03/29/22,6902,121,314
SP14,G3,P05,02/15/22,4732,468,250
SP09,G2,P06,11/03/21,1316,419,88
SP11,G6,P21,02/07/22,203,31,13
SP21,G2,P16,01/25/21,224,90,25
SP09,G1,P04,11/10/21,4074,136,272
SP25,G5,P13,01/26/21,2618,202,138
SP15,G4,P04,02/03/22,259,185,15
SP17,G4,P14,01/21/22,8442,268,845
SP03,G6,P19,06/04/21,259,98,11
SP25,G4,P22,03/15/22,3437,200,157
SP15,G1,P01,03/01/21,6069,183,552
SP03,G5,P07,03/08/22,7777,27,339
SP03,G2,P14,06/04/21,2156,42,216
SP13,G5,P14,07/07/21,3269,84,364
SP19,G4,P14,08/16/21,12642,138,1265
SP05,G1,P02,06/03/21,8890,5,356
SP02,G6,P07,02/18/22,2737,200,125
SP23,G6,P09,06/22/21,7651,8,957
SP01,G6,P10,06/14/21,2380,188,140
SP21,G2,P17,06/21/21,3500,177,350
SP16,G2,P08,11/08/21,1890,125,158
SP05,G4,P04,04/12/21,5397,426,300
SP20,G4,P09,02/08/21,2436,12,222
SP14,G6,P14,02/15/21,5663,252,708
SP17,G3,P20,01/01/21,6832,162,456
SP16,G6,P21,11/03/21,21406,165,1428
SP17,G6,P12,05/07/21,6489,59,295
SP10,G6,P18,07/29/21,2149,82,269
SP20,G2,P19,12/17/21,7420,259,354
SP08,G4,P02,05/05/21,2709,56,113
SP09,G1,P14,08/27/21,5712,318,816
SP22,G3,P12,09/30/21,4158,80,189
SP08,G5,P18,06/09/21,7476,257,935
SP03,G2,P18,04/30/21,10808,46,1544
SP08,G3,P02,02/11/22,2324,189,87
SP08,G6,P05,02/05/21,3101,99,173
SP23,G3,P14,03/29/22,868,96,124
SP11,G2,P07,03/08/21,245,41,12
SP24,G1,P12,05/25/21,4774,368,217
SP23,G3,P22,05/20/21,9681,257,388
SP16,G5,P05,01/10/22,11284,256,594
SP25,G4,P20,08/02/21,385,205,23
SP24,G4,P10,06/14/21,5593,80,295
SP13,G5,P16,05/14/21,1617,298,180
SP04,G3,P12,12/24/21,7224,110,289
SP05,G5,P20,09/03/21,4872,101,325
SP14,G4,P20,02/18/22,5404,52,361
SP16,G1,P09,12/20/21,8281,242,921
SP13,G4,P07,02/22/21,2569,38,117
SP02,G4,P19,03/23/21,7518,255,342
SP20,G5,P19,01/12/22,805,69,37
SP18,G6,P09,07/22/21,5824,314,530
SP14,G4,P03,08/05/21,2359,100,169
SP23,G3,P07,07/12/21,3472,67,151
SP16,G2,P10,01/13/21,15694,387,826
SP07,G6,P05,12/28/21,2653,128,166
SP06,G4,P12,01/04/22,8190,56,328
SP08,G6,P04,06/23/21,14084,243,881
SP23,G1,P14,04/19/21,2121,136,236
SP16,G6,P10,12/24/21,1491,522,88
SP10,G4,P04,03/28/22,15071,33,887
SP09,G1,P17,02/15/22,3689,307,308
SP17,G4,P04,12/16/21,2345,160,157
SP05,G2,P13,01/26/21,1540,77,70
SP02,G6,P03,06/02/21,13314,117,951
SP22,G3,P09,03/19/21,10647,187,1331
SP10,G1,P02,09/24/21,9821,58,364
SP12,G1,P19,05/21/21,10857,141,494
SP01,G4,P01,09/29/21,2205,308,201
SP01,G6,P03,03/30/21,14301,178,1301
SP21,G2,P20,02/19/21,238,93,16
SP04,G5,P20,10/28/21,3584,111,211
SP08,G2,P11,04/16/21,15953,106,840
SP15,G3,P01,05/17/21,12117,166,1347
SP24,G2,P08,01/12/22,15169,96,1167
SP03,G1,P10,07/27/21,4977,21,262
SP02,G2,P01,04/16/21,8106,71,676
SP08,G5,P11,07/22/21,5761,212,262
SP14,G1,P20,09/21/21,2849,76,179
SP04,G1,P12,11/23/21,6153,230,280
SP22,G6,P14,04/16/21,3325,94,416
SP23,G3,P17,11/10/21,7161,194,717
SP05,G4,P15,08/11/21,10710,129,397
SP15,G6,P10,04/22/21,4767,9,265
SP06,G3,P14,02/24/22,10290,232,1029
SP01,G6,P06,06/16/21,5775,199,361
SP06,G6,P21,11/23/21,371,284,24
SP20,G1,P21,01/26/21,4676,289,293
SP10,G5,P22,04/20/21,5383,211,235
SP01,G3,P22,07/20/21,10640,32,444
SP06,G3,P07,03/09/21,1309,39,57
SP02,G5,P12,01/29/21,301,227,14
SP08,G2,P22,01/10/22,8302,199,378
SP20,G5,P04,08/25/21,4375,106,292
SP24,G1,P15,07/06/21,12481,181,481
SP19,G5,P04,01/10/22,6342,104,397
SP14,G2,P03,04/29/21,1764,366,136
SP01,G5,P19,04/22/21,10969,314,458
SP08,G6,P19,11/18/21,1834,34,84
SP08,G6,P17,12/08/21,5887,100,491
SP20,G5,P05,08/19/21,6496,135,406
SP02,G2,P15,07/08/21,4760,90,184
SP12,G6,P03,05/21/21,6272,216,571
SP07,G2,P16,08/25/21,11599,63,1657
SP25,G1,P10,12/31/21,882,215,47
SP21,G5,P11,11/29/21,2457,298,112
SP14,G4,P10,06/22/21,1211,122,72
SP21,G1,P15,10/11/21,3962,254,153
SP24,G2,P14,08/25/21,14021,128,1558
SP04,G2,P18,03/17/21,1610,12,230
SP19,G3,P20,08/16/21,7266,53,428
SP19,G2,P02,04/09/21,168,185,7
SP07,G1,P02,12/02/21,10801,122,416
SP17,G2,P20,02/22/21,10101,290,595
SP16,G6,P15,06/30/21,14630,100,610
SP25,G1,P16,03/24/21,12306,175,1368
SP07,G6,P10,09/01/21,1029,180,58
SP10,G6,P15,11/22/21,10563,74,441
SP19,G1,P22,02/01/22,10486,87,456
SP22,G6,P22,06/28/21,3290,66,132
SP04,G5,P16,08/26/21,4844,263,539
SP13,G2,P11,02/01/21,2100,115,111
SP14,G3,P11,02/15/21,15729,67,828
SP17,G5,P02,02/17/21,8274,182,319
SP21,G2,P15,05/11/21,13482,157,500
SP02,G4,P02,12/17/21,2226,181,90
SP20,G6,P14,12/09/21,7623,198,763
SP04,G3,P18,04/05/21,3703,87,529
SP03,G1,P20,09/13/21,11193,29,659
SP19,G5,P10,01/05/21,11207,217,660
SP18,G5,P11,06/09/21,9261,104,421
SP20,G6,P18,06/04/21,10640,144,1183
SP12,G1,P15,02/10/21,5964,5,230
SP04,G6,P14,08/24/21,1183,8,119
SP10,G2,P21,03/22/22,11004,2,786
SP04,G1,P15,12/03/21,1806,66,76
SP12,G2,P11,05/28/21,9688,331,462
SP17,G5,P13,01/05/21,2352,81,112
SP10,G2,P15,02/15/21,5257,277,203
SP20,G4,P04,03/03/21,6027,49,335
SP15,G4,P18,06/24/21,1638,53,234
SP24,G3,P02,06/02/21,9884,221,381
SP07,G5,P17,05/19/21,9114,12,702
SP04,G6,P15,09/30/21,4277,31,165
SP13,G3,P17,04/15/21,5670,84,437
SP02,G3,P12,11/15/21,9590,127,400
SP21,G1,P08,06/23/21,7224,46,657
SP22,G3,P05,03/26/21,8547,395,535
SP02,G1,P10,12/17/21,1365,193,72
SP07,G3,P16,12/09/21,3164,168,528
SP15,G4,P20,08/25/21,3164,65,198
SP18,G6,P17,01/24/22,10892,11,838
SP10,G5,P01,02/19/21,13734,100,1145
SP17,G4,P21,10/25/21,5852,370,418
SP24,G3,P07,11/25/21,10115,88,405
SP16,G1,P17,06/30/21,4998,81,385
SP01,G3,P05,10/15/21,3297,29,184
SP03,G1,P12,01/21/21,798,46,34
SP11,G2,P19,08/13/21,7756,348,338
SP12,G1,P01,11/25/21,4676,149,426
SP05,G5,P13,08/25/21,5635,530,282
SP25,G5,P06,05/03/21,11942,81,703
SP22,G5,P20,03/01/21,3493,290,233
SP20,G2,P05,07/27/21,7427,22,437
SP05,G6,P12,03/04/21,3255,87,131
SP14,G2,P05,01/08/21,13678,38,760
SP08,G4,P04,04/22/21,7063,286,416
SP06,G1,P07,03/03/22,1085,19,50
SP06,G6,P16,02/07/22,9128,14,1522
SP15,G5,P02,02/16/22,9247,114,356
SP18,G4,P04,11/30/21,8127,37,452
SP22,G5,P18,09/08/21,7336,13,816
SP09,G5,P22,02/10/21,4193,140,175
SP18,G6,P02,05/31/21,11466,148,459
SP01,G2,P08,07/08/21,483,108,44
SP10,G6,P20,02/18/22,5621,167,313
SP08,G5,P09,02/05/21,2905,165,364
SP07,G1,P11,09/08/21,12418,580,565
SP18,G1,P08,06/22/21,6860,405,528
SP13,G5,P20,06/22/21,10976,119,646
SP22,G6,P07,02/04/22,2205,204,101
SP08,G4,P10,10/20/21,21,184,2
SP17,G4,P08,12/24/21,7749,105,705
SP11,G5,P18,05/19/21,5173,41,739
SP12,G6,P18,01/08/21,2205,59,245
SP13,G6,P01,01/18/22,2681,35,298
SP12,G4,P02,02/12/21,6489,219,241
SP08,G3,P14,12/15/21,4529,15,567
SP21,G1,P03,12/15/21,3759,57,290
SP06,G1,P13,12/02/21,1099,271,58
SP01,G4,P21,03/04/21,1911,141,147
SP18,G4,P06,09/08/21,2765,31,173
SP07,G3,P03,03/28/22,6118,26,471
SP03,G1,P02,08/30/21,6069,178,234
SP06,G1,P22,02/08/22,2471,135,108
SP11,G3,P02,12/14/21,98,321,5
SP10,G4,P21,12/06/21,4312,404,308
SP14,G6,P13,07/05/21,6776,356,308
SP19,G3,P13,09/13/21,3871,234,176
SP18,G4,P18,04/22/21,5698,71,814
SP06,G1,P15,10/04/21,8078,170,324
SP25,G6,P04,05/04/21,2086,274,123
SP15,G3,P12,03/04/21,7329,109,319
SP22,G6,P20,12/07/21,2030,31,136
SP12,G2,P02,11/12/21,4641,178,186
SP11,G6,P11,03/11/21,6090,49,290
SP02,G1,P14,03/24/21,5698,51,713
SP02,G3,P07,01/26/22,1162,277,51
SP15,G2,P16,02/07/22,4963,93,552
SP15,G5,P07,01/14/21,504,56,21
SP07,G5,P13,03/10/22,5733,47,273
SP07,G4,P14,04/09/21,1848,139,264
SP05,G4,P10,06/08/21,6356,13,335
SP24,G6,P11,02/16/22,1421,110,75
SP16,G4,P18,11/18/21,9401,132,1176
SP24,G6,P22,02/19/21,9968,92,399
SP15,G2,P09,10/08/21,1827,47,203
SP16,G1,P05,08/12/21,12110,390,673
SP08,G6,P16,06/18/21,5033,244,560
SP14,G1,P14,12/07/21,7441,280,745
SP12,G5,P22,02/16/21,602,280,28
SP13,G1,P01,09/10/21,70,40,8
SP16,G6,P02,03/24/22,8750,41,337
SP24,G5,P06,10/18/21,11368,655,812
SP24,G1,P08,08/20/21,8722,67,671
SP21,G1,P14,03/19/21,931,36,104
SP16,G6,P05,08/18/21,1176,294,62
SP10,G2,P16,06/09/21,7581,335,948
SP19,G4,P09,05/07/21,19887,394,1989
SP10,G6,P14,12/15/21,2751,338,306
SP01,G5,P02,03/21/22,17136,248,714
SP03,G2,P07,01/28/22,4550,341,190
SP21,G6,P09,08/27/21,3927,31,437
SP14,G3,P09,01/20/22,1190,99,149
SP17,G2,P19,08/05/21,4361,398,199
SP04,G5,P15,12/16/21,3115,129,125
SP03,G1,P21,03/23/22,420,111,30
SP14,G6,P06,03/01/22,3962,227,248
SP12,G4,P15,09/10/21,2030,323,85
SP15,G5,P04,09/20/21,4081,68,227
SP04,G1,P11,02/04/21,1897,113,87
SP22,G4,P12,02/08/21,1092,175,46
SP08,G5,P07,01/22/21,6489,219,271
SP04,G4,P02,11/26/21,11655,472,486
SP25,G2,P08,04/19/21,4599,83,329
SP01,G6,P15,12/01/21,280,41,12
SP20,G1,P19,03/07/22,4865,55,203
SP21,G6,P02,03/24/21,2373,87,95
SP20,G5,P14,12/30/21,1407,51,141
SP08,G5,P08,06/29/21,770,143,65
SP05,G4,P02,01/01/21,707,20,30
SP01,G6,P04,03/30/21,7084,139,443
SP20,G4,P12,03/22/22,3661,143,153
SP11,G2,P11,02/04/21,504,42,24
SP23,G5,P09,11/03/21,6272,75,784
SP06,G1,P19,10/15/21,5362,94,256
SP19,G5,P21,07/20/21,9093,458,607
SP23,G2,P20,03/04/21,2793,16,187
SP04,G2,P22,01/19/22,10605,37,462
SP23,G1,P01,03/09/21,2926,249,326
SP01,G1,P12,03/04/21,1225,242,56
SP23,G3,P11,07/06/21,13608,178,619
SP08,G3,P22,10/11/21,5964,300,260
SP02,G4,P04,01/21/22,4991,181,278
SP11,G6,P08,09/09/21,938,455,86
SP07,G4,P11,07/05/21,1225,10,59
SP05,G1,P15,08/30/21,4046,96,162
SP11,G4,P13,02/22/22,1442,202,69
SP23,G5,P08,04/05/21,5068,271,461
SP23,G1,P19,08/03/21,11137,83,531
SP17,G4,P18,12/08/21,1953,96,279
SP05,G4,P21,08/13/21,5621,13,375
SP01,G6,P21,01/12/22,2744,33,212
SP21,G2,P09,04/29/21,15813,186,1438
SP06,G4,P20,01/21/22,17892,39,1193
SP09,G6,P03,04/01/21,343,102,32
SP25,G6,P21,07/08/21,16632,108,1040
SP22,G6,P06,01/06/21,7105,235,508
SP20,G4,P20,01/11/21,2772,354,164
SP16,G1,P19,02/15/21,10122,299,461
SP17,G1,P21,09/06/21,4564,279,305
SP24,G4,P16,10/22/21,2016,213,336
SP10,G3,P18,02/01/21,2814,70,352
SP01,G4,P03,03/01/22,1141,108,104
SP22,G6,P05,04/29/21,9681,19,538
SP17,G6,P07,07/15/21,322,121,14
SP07,G4,P04,11/11/21,1085,118,73
SP24,G5,P13,09/13/21,5201,197,248
SP13,G6,P18,03/03/21,4991,17,555
SP22,G4,P06,06/09/21,2590,53,185
SP15,G3,P06,08/03/21,5012,104,335
SP13,G6,P17,05/03/21,8281,111,753
SP02,G4,P05,03/09/21,3353,192,198
SP19,G5,P11,01/24/22,7861,343,375
SP16,G2,P01,05/06/21,3759,183,342
SP15,G6,P04,01/15/21,4585,47,255
SP25,G2,P19,01/15/21,8386,160,400
SP20,G2,P20,05/17/21,9954,116,623
SP23,G5,P20,02/17/22,13083,329,727
SP23,G3,P16,10/18/21,1211,376,152
SP05,G5,P06,07/15/21,8225,81,515
SP01,G2,P20,11/17/21,2044,112,121
SP11,G1,P03,05/11/21,2499,49,209
SP12,G4,P18,03/30/21,11991,17,1333
SP12,G6,P10,01/26/21,13048,258,653
SP19,G6,P13,09/24/21,3171,91,145
SP03,G3,P13,04/19/21,3052,165,146
SP24,G4,P11,08/11/21,2737,262,125
SP24,G2,P06,03/25/21,21,232,2
SP13,G2,P19,08/24/21,8085,161,352
SP06,G3,P08,11/23/21,8064,98,621
SP21,G5,P22,11/09/21,4354,4,175
SP23,G5,P15,11/02/21,3997,178,160
SP20,G3,P15,09/01/21,7798,313,325
SP09,G1,P10,11/18/21,3199,50,169
SP04,G1,P20,10/15/21,735,106,41
SP13,G5,P10,12/17/21,1659,156,88
SP20,G4,P16,10/01/21,336,89,48
SP04,G2,P04,03/15/22,9296,364,547
SP21,G3,P13,12/02/21,2646,45,133
SP08,G4,P06,09/09/21,1358,444,80
SP12,G5,P18,01/06/22,1057,5,151
SP09,G2,P03,07/15/21,1316,321,110
SP19,G3,P07,01/22/21,3458,106,158
SP09,G1,P05,04/13/21,5796,198,322
SP01,G4,P07,07/08/21,658,145,27
SP16,G1,P22,07/07/21,4172,44,174
SP01,G2,P05,02/04/21,5103,37,319
SP04,G4,P07,01/13/22,1680,194,68
SP17,G2,P18,01/26/21,1568,155,175
SP09,G4,P02,03/02/21,5131,241,198
SP13,G3,P11,06/14/21,105,36,6
SP02,G2,P16,03/02/21,203,71,34
SP24,G6,P21,12/02/21,308,48,20
SP12,G6,P02,02/21/22,5985,122,240
SP23,G5,P13,10/14/21,4704,205,224
SP24,G5,P10,01/12/22,9408,333,523
SP05,G2,P06,06/18/21,3094,223,182
SP04,G6,P17,09/21/21,763,121,59
SP08,G1,P14,04/22/21,9548,114,1061
SP14,G5,P18,05/21/21,16065,39,1785
SP02,G5,P07,08/09/21,13384,42,558
SP20,G3,P20,01/24/22,1141,183,68
SP01,G4,P09,01/11/21,6664,15,833
SP22,G1,P10,04/07/21,5796,125,290
